sentence,context,source_file,stock_id,year,company_name,is_labeled,label,reason
上海珑睿目前主要项目为位于上海松江区的“长三角人工智能超算中心”， 将作为腾讯云在上海市松江区落地长三角人工智能超算中心枢纽与华东地区的核心机房。,"汽车零部件制造板块主要产品有汽车热交换系统塑料件、空调系统塑料件、车灯系统塑料件、内饰件、外 饰件、座椅系统塑料件、安全系统塑料件等。
拥有较强的产品设计、研发队伍，能自行设计或与顾客共同设计开发新产品。
浙江世纪华通集团股份有限公司 2020 年年度报告全文 10 是上海大众、上海通用的模具、检具认可供应商，拥有进口的各类高精度数控加工中心及辅助设备。
检测中心拥有进口的全 套塑料材料和成品性能测试设备，已通过ISO/IEC17025标准国家认可。
（3）IDC数据中心 2020年，公司围绕“数字新基建”国家战略正式布局数据中心产业模块，通过并购并增资上海珑睿信息科技有限公司（以 下简称“上海珑睿”）新建IDC数据中心业务板块。
上海珑睿目前主要项目为位于上海松江区的“长三角人工智能超算中心”， 将作为腾讯云在上海市松江区落地长三角人工智能超算中心枢纽与华东地区的核心机房。
同时，该数据中心项目还被上海市 发展和改革委员会列为2020-2022年上海新型基础设施建设第一批重大项目清单。
为了增强上海珑睿项目的实力，本集团于 2021年3月与普洛斯投资(上海)有限公司和其关联方(以下合称“普洛斯”)及深圳第七大道科技有限公司(以下简称“第七大道”) 签署《股权转让协议》，将本集团、上海吉六零珑烁企业管理合伙企业(有限合伙)(以下简称“吉六零”)、第七大道持有的上 海珑睿50.10%权益转让给普洛斯。
普洛斯是全球领先的专注于物流、不动产、基础设施、金融及相关科技领域的知名另类 资产投资管理机构。
上市公司拟与其合作，借助其在不动产、互联网数据中心的经验为上海珑睿的互联网数据中心提供发展 动力。
此次交易后，普洛斯持有上海珑睿50.1%权益，本集团持有上海珑睿49.9%权益。",002602_2020_世纪华通_2020年年度报告_2021-04-29.txt,002602,2020,世纪华通,False,-1,
而与传统 IDC产业相比，新一代超算中心面向新一代人工智能应用和智能终端提供人机交互、人机融合、人机共创服务，促进人工智 能基础设施、算法、产业应用的协同发展，推进新型基础设施建设，在经济结构调整和新兴产业发展中发挥的基础性作用更 为关键和重要。,"公司于2019年6月完成盛跃网络重组并购，进一步增强公司竞争 实力与游戏市场份额成为国内网络游戏行业的龙头。
2019年，受国六排放标准提前实施、新能源汽车补贴大幅退坡等诸多因素影响，我国汽车市场需求呈现一定程度低迷。
从年内走势看，伴随生产企业的主动调整、积极应对，以及四季度传统消费旺季的到来，下半年汽车市场表现出较强的自我 恢复能力，但全年依然呈现负增长。
为了应对产业调整，公司进一步降低资本支出，发挥严格管理模式，控制成本稳定生产 能效，将行业下幅对公司的影响进一步降低。
经过几十年的发展，IDC现已成为信息科技高效稳定运行的最核心场地，是新一代信息技术的核心基础设施。
而与传统 IDC产业相比，新一代超算中心面向新一代人工智能应用和智能终端提供人机交互、人机融合、人机共创服务，促进人工智 能基础设施、算法、产业应用的协同发展，推进新型基础设施建设，在经济结构调整和新兴产业发展中发挥的基础性作用更 为关键和重要。
现阶段，全球移动技术正逐渐向5G升级，我国工信部也明确了中国实现5G规模化商业应用的路线图，这将 会促使我国移动数据流量呈现出爆发式增长趋势。
而作为互联网基础设施中的重要一环，迅速增长的流量规模和数据资源将 会进一步推动我国数据中心行业发展。
二、主要资产重大变化情况 1、主要资产重大变化情况 主要资产 重大变化说明 股权资产 无重大变化 固定资产 无重大变化 无形资产 主要系 IDC 数据中心土地使用权增加所致 在建工程 主要系 IDC 数据中心项目新增所致 交易性金融资产 主要系理财产品赎回所致 应收票据 主要系营业收入增加导致应收银行承兑汇票所致 浙江世纪华通集团股份有限公司 2020 年年度报告全文 11 应收款项融资 主要系票据贴现所致 预付款项 主要系预付营销费用减少所致 其他应收款 主要系子公司应收实缴但未缴注册资本及应收股权处置款增加所致 一年内到期的非流动资产 主要系上年度应收子公司股权处置款回款所致 长期股权投资 本年度因联营公司投资项目交割由其他非流动金融资产科目转入长期股权投资余 额所致 其他权益工具投资 主要系对外投资增加所致 其他非流动金融资产 本年度因联营公司投资项目交割由其他非流动金融资产科目转入长期股权投资余 额所致 商誉 主要系 IDC 数据中心增加所致 递延所得税资产 主要系可抵扣暂时性差异项目增加所致 其他非流动资产 主要系预付工程设备款增加所致 2、主要境外资产情况 √ 适用 □ 不适用 资产的具体 内容 形成原因 资产规模 所在地 运营模式 保障资产安 全性的控制 措施 收益状况 境外资产占 公司净资产 的比重 是否存在重 大减值风险 DianDian Interactive Holding 100% 股权 并购重组 3331087596. 68 开曼 点点开曼主 营业务是网 络游戏和移 动游戏的研 发和发行等， 采取联合运 营模式，将游 戏产品与一 个或多个游 戏平台企业 进行合作。
公司化运营 11.52% 否 三、核心竞争力分析 一、互联网游戏 （1）研发优势 公司下属盛跃网络近20年来专注各品类游戏的研发与运营，在研发实力、IP储备、用户理解、运营管理、产品分布等 多领域拥有深厚的积累。
自2001年代理运营《热血传奇》、2003年推出首款自研产品《传奇世界》以来，盛跃网络不断精进 游戏品质，累计推出产品百余款，注册用户超过22亿。",002602_2020_世纪华通_2020年年度报告_2021-04-29.txt,002602,2020,世纪华通,False,-1,
现阶段，全球移动技术正逐渐向5G升级，我国工信部也明确了中国实现5G规模化商业应用的路线图，这将 会促使我国移动数据流量呈现出爆发式增长趋势。,"2019年，受国六排放标准提前实施、新能源汽车补贴大幅退坡等诸多因素影响，我国汽车市场需求呈现一定程度低迷。
从年内走势看，伴随生产企业的主动调整、积极应对，以及四季度传统消费旺季的到来，下半年汽车市场表现出较强的自我 恢复能力，但全年依然呈现负增长。
为了应对产业调整，公司进一步降低资本支出，发挥严格管理模式，控制成本稳定生产 能效，将行业下幅对公司的影响进一步降低。
经过几十年的发展，IDC现已成为信息科技高效稳定运行的最核心场地，是新一代信息技术的核心基础设施。
而与传统 IDC产业相比，新一代超算中心面向新一代人工智能应用和智能终端提供人机交互、人机融合、人机共创服务，促进人工智 能基础设施、算法、产业应用的协同发展，推进新型基础设施建设，在经济结构调整和新兴产业发展中发挥的基础性作用更 为关键和重要。
现阶段，全球移动技术正逐渐向5G升级，我国工信部也明确了中国实现5G规模化商业应用的路线图，这将 会促使我国移动数据流量呈现出爆发式增长趋势。
而作为互联网基础设施中的重要一环，迅速增长的流量规模和数据资源将 会进一步推动我国数据中心行业发展。
二、主要资产重大变化情况 1、主要资产重大变化情况 主要资产 重大变化说明 股权资产 无重大变化 固定资产 无重大变化 无形资产 主要系 IDC 数据中心土地使用权增加所致 在建工程 主要系 IDC 数据中心项目新增所致 交易性金融资产 主要系理财产品赎回所致 应收票据 主要系营业收入增加导致应收银行承兑汇票所致 浙江世纪华通集团股份有限公司 2020 年年度报告全文 11 应收款项融资 主要系票据贴现所致 预付款项 主要系预付营销费用减少所致 其他应收款 主要系子公司应收实缴但未缴注册资本及应收股权处置款增加所致 一年内到期的非流动资产 主要系上年度应收子公司股权处置款回款所致 长期股权投资 本年度因联营公司投资项目交割由其他非流动金融资产科目转入长期股权投资余 额所致 其他权益工具投资 主要系对外投资增加所致 其他非流动金融资产 本年度因联营公司投资项目交割由其他非流动金融资产科目转入长期股权投资余 额所致 商誉 主要系 IDC 数据中心增加所致 递延所得税资产 主要系可抵扣暂时性差异项目增加所致 其他非流动资产 主要系预付工程设备款增加所致 2、主要境外资产情况 √ 适用 □ 不适用 资产的具体 内容 形成原因 资产规模 所在地 运营模式 保障资产安 全性的控制 措施 收益状况 境外资产占 公司净资产 的比重 是否存在重 大减值风险 DianDian Interactive Holding 100% 股权 并购重组 3331087596. 68 开曼 点点开曼主 营业务是网 络游戏和移 动游戏的研 发和发行等， 采取联合运 营模式，将游 戏产品与一 个或多个游 戏平台企业 进行合作。
公司化运营 11.52% 否 三、核心竞争力分析 一、互联网游戏 （1）研发优势 公司下属盛跃网络近20年来专注各品类游戏的研发与运营，在研发实力、IP储备、用户理解、运营管理、产品分布等 多领域拥有深厚的积累。
自2001年代理运营《热血传奇》、2003年推出首款自研产品《传奇世界》以来，盛跃网络不断精进 游戏品质，累计推出产品百余款，注册用户超过22亿。
以推出游戏产品的数量、成功率及生命周期角度而言，盛跃网络均占 业内领先地位。",002602_2020_世纪华通_2020年年度报告_2021-04-29.txt,002602,2020,世纪华通,False,-1,
（4）5G时代云游戏布局优势 随着5G网络的逐步普及，云游戏底层技术及配套逐步完善，游戏“上云”将成为行业主流趋势。,"此外，公司先后获得国内外知名厂商给予的IP授权，改编自研产品如《辐射避难所网络版》、《樱桃湾之夏AKB48》、《庆 余年》、《古龙群侠传》等，充分体现公司出色的IP获取能力。
（3）海外发行优势及全球布局 公司旗下点点互动拥有近10年的海外游戏设计和运营经验，能够高效开发匹配玩家口味的产品，获得较高的产品成功率。
并且通过代理产品加快对新品类、新地区的认知，通过成熟的全球研发体系辅助多产品矩阵，对头部品类进行突破。
点点互 动架构在东西方的人才结合上，全球化的合作体系已经运行多年，在人才合作、生产管线上都拥有丰富经验。
业务网络覆盖 了美国、欧洲、中东、东南亚等多个国家和地区，拥有与国际知名游戏社交平台多年良好的合作关系和健全的全球发行网络。
（4）5G时代云游戏布局优势 随着5G网络的逐步普及，云游戏底层技术及配套逐步完善，游戏“上云”将成为行业主流趋势。
2019年，公司已同中国 移动旗下咪咕互娱签订合作框架协议，双方将在游戏联运、5G 云游戏生态建设、版权合作、电竞产业、战略投资、传统文 化数字化、海外拓展运营和其他商业合作等方面进行全面战略合作。
此举有望为公司后续在云游戏上的产品研发创造新的技 术和商业条件，并拓展和巩固运营商的游戏发行渠道。
未来公司将基于现有的研发、运营优势及“研运一体”的业务体系，辅以云游戏相关核心技术的持续投入，自建云游戏平 台，在云游戏大规模商用前抢占流量入口，探索基础云层、平台层和云游戏平台三部分的技术研发工作，开发支撑云游戏的 通用端口，并建立整合用户实时交互、视频传输以及服务端渲染的通用框架体系。
公司也将研究外部云游戏平台接入模式， 为公司精品游戏登陆各大平台做好技术准备。
在推广方面，公司将基于云游戏服务框架研发试玩类型的推广方式，以更好地 在全球流量平台进行“即点即玩”式推广，提升转化率。",002602_2020_世纪华通_2020年年度报告_2021-04-29.txt,002602,2020,世纪华通,False,-1,
2019年，公司已同中国 移动旗下咪咕互娱签订合作框架协议，双方将在游戏联运、5G 云游戏生态建设、版权合作、电竞产业、战略投资、传统文 化数字化、海外拓展运营和其他商业合作等方面进行全面战略合作。,"（3）海外发行优势及全球布局 公司旗下点点互动拥有近10年的海外游戏设计和运营经验，能够高效开发匹配玩家口味的产品，获得较高的产品成功率。
并且通过代理产品加快对新品类、新地区的认知，通过成熟的全球研发体系辅助多产品矩阵，对头部品类进行突破。
点点互 动架构在东西方的人才结合上，全球化的合作体系已经运行多年，在人才合作、生产管线上都拥有丰富经验。
业务网络覆盖 了美国、欧洲、中东、东南亚等多个国家和地区，拥有与国际知名游戏社交平台多年良好的合作关系和健全的全球发行网络。
（4）5G时代云游戏布局优势 随着5G网络的逐步普及，云游戏底层技术及配套逐步完善，游戏“上云”将成为行业主流趋势。
2019年，公司已同中国 移动旗下咪咕互娱签订合作框架协议，双方将在游戏联运、5G 云游戏生态建设、版权合作、电竞产业、战略投资、传统文 化数字化、海外拓展运营和其他商业合作等方面进行全面战略合作。
此举有望为公司后续在云游戏上的产品研发创造新的技 术和商业条件，并拓展和巩固运营商的游戏发行渠道。
未来公司将基于现有的研发、运营优势及“研运一体”的业务体系，辅以云游戏相关核心技术的持续投入，自建云游戏平 台，在云游戏大规模商用前抢占流量入口，探索基础云层、平台层和云游戏平台三部分的技术研发工作，开发支撑云游戏的 通用端口，并建立整合用户实时交互、视频传输以及服务端渲染的通用框架体系。
公司也将研究外部云游戏平台接入模式， 为公司精品游戏登陆各大平台做好技术准备。
在推广方面，公司将基于云游戏服务框架研发试玩类型的推广方式，以更好地 在全球流量平台进行“即点即玩”式推广，提升转化率。
二、汽车零部件制造 （1）生产技术优势 公司引进了瑞士米克朗五轴联动高速加工中心、夏米尔四轴联动电火花、四轴联动慢走丝线切割机床等模具加工设备， 拥有水辅技术、双料注塑成型、双色注塑成型、二次注塑成型、震动摩擦焊接、超声波焊接等生产工艺。",002602_2020_世纪华通_2020年年度报告_2021-04-29.txt,002602,2020,世纪华通,False,-1,
（2）模具开发优势 汽车零部件模具设计开发水平直接决定产品质量及档次，是否具有独立开发甚至同步开发模具能力是主流一级汽车零部 件厂商选择供应商的重要评审标准。,"未来公司将基于现有的研发、运营优势及“研运一体”的业务体系，辅以云游戏相关核心技术的持续投入，自建云游戏平 台，在云游戏大规模商用前抢占流量入口，探索基础云层、平台层和云游戏平台三部分的技术研发工作，开发支撑云游戏的 通用端口，并建立整合用户实时交互、视频传输以及服务端渲染的通用框架体系。
公司也将研究外部云游戏平台接入模式， 为公司精品游戏登陆各大平台做好技术准备。
在推广方面，公司将基于云游戏服务框架研发试玩类型的推广方式，以更好地 在全球流量平台进行“即点即玩”式推广，提升转化率。
二、汽车零部件制造 （1）生产技术优势 公司引进了瑞士米克朗五轴联动高速加工中心、夏米尔四轴联动电火花、四轴联动慢走丝线切割机床等模具加工设备， 拥有水辅技术、双料注塑成型、双色注塑成型、二次注塑成型、震动摩擦焊接、超声波焊接等生产工艺。
公司检测中心拥有自德国和美国进口的全套塑料理化性能试验设备、测量设备和产品性能试验设备，并于2007年12月通 过CNAS国家认可，目前认可范围包括2大类，30个参数，110个标准。
（2）模具开发优势 汽车零部件模具设计开发水平直接决定产品质量及档次，是否具有独立开发甚至同步开发模具能力是主流一级汽车零部 件厂商选择供应商的重要评审标准。
公司技术研发中心为省级技术中心，采用UGNX、MOLDFLOW等设计软件，应用“模 流分析”、“翘曲变形预先控制”等技术开发模具，拥有行业内先进的模具设计开发、制造能力。
在模具研发过程中，公司与上海马勒、延锋彼欧、华域视觉等大多数客户建立了紧密的合作模式，将用于生产产品的模 具销售给客户。
在开发初期，客户即预付部分开发费，模具的所有权属于客户，公司与客户间就模具单独结算，该合作模式 浙江世纪华通集团股份有限公司 2020 年年度报告全文 13 一方面使得公司模具开发风险大为降低，另一方面使得公司与客户的合作更为深入，有助于同客户建立起稳固长久的战略合 作关系。
（3）客户资源优势 公司的主要客户马勒集团、伟世通集团、法雷奥集团、德尔福集团等是世界范围内综合实力最强的汽车零部件总成生产企业， 具有较高的品牌知名度、产品开发实力和市场开拓能力。
通过多年的努力，公司已经与上述客户建立了紧密的合作关系，通 过客户的全球采购平台为汽车主机厂商的各种车型进行配套，并凭借先进的技术开发水平和良好的客户关系，不断成为新车 型的同步开发商。",002602_2020_世纪华通_2020年年度报告_2021-04-29.txt,002602,2020,世纪华通,False,-1,
以人工智能和智能制造为代表的战略性新兴产业是长三角地区的优势产业，基于产业以数据为核心生产要素 的特性以及产业的快速发展，长三角地区人工智能和智能制造产业将产生大量算力和存储需求。,"（3）客户资源优势 公司的主要客户马勒集团、伟世通集团、法雷奥集团、德尔福集团等是世界范围内综合实力最强的汽车零部件总成生产企业， 具有较高的品牌知名度、产品开发实力和市场开拓能力。
通过多年的努力，公司已经与上述客户建立了紧密的合作关系，通 过客户的全球采购平台为汽车主机厂商的各种车型进行配套，并凭借先进的技术开发水平和良好的客户关系，不断成为新车 型的同步开发商。
为适应系统化、模块化、平台化供货方式的转变，获取更多的市场份额，公司的产品结构亦随之扩展，从 而最大限度满足客户需求，并巩固与客户的长期战略合作关系。
三、IDC数据中心 （1）项目区位优势 长三角地区作为我国经济发展最活跃、开放程度最高、创新能力最强的区域之一，是我国全面参与全球金融、科技、产业、 人才竞争的重要载体，在全国经济大局中具有举足轻重的地位。
随着长三角一体化发展上升为国家战略，长三角产业能级将 得到显著提升。
以人工智能和智能制造为代表的战略性新兴产业是长三角地区的优势产业，基于产业以数据为核心生产要素 的特性以及产业的快速发展，长三角地区人工智能和智能制造产业将产生大量算力和存储需求。
上海珑睿松江项目所处区域 上海市正在建设科创中心和具有国际竞争力的人工智能创新发展高地，相关市场需求更为旺盛。
（2）技术团队优势 IDC数据中心业务拥有一支高素质的技术团队，对数据中心的建设和运营具有丰富的经验和专业知识，拥有多名经验丰富的 行业专家级人才，担任上海市政府采购评审专家，上海市建设工程评标专家，上海市中级专业技术职务任职资格评审委员会 委员，中国工程建设标准化协会信息通信专业委员会专家委员，EPI/数据中心认证专家CDCP。
且公司注重创造有利的机制 和环境来吸引、培养各类人才。
（3）高标准的建设 上海珑睿松江数据中心项目按照国际领先的Tier3和部分Tier4标准建设，乙类防震级别设计，GB50174A级机房标准设计，基 于DCIM、DCOM、DCFM等技术标准上实现数据中心管理，PUE整体控制在1.3以下，满足高抗震设防、防冲击、防入侵、 防泄漏、防洪防涝的顶级数据安全标准和高效节能的数据中心建设标准。
（4）客户资源优势 上海珑睿是腾讯长三角人工智能超算中心项目的重要参与方，配合腾讯完成超算中心的建设和营运以及人工智能产业园企业 的引进和孵化，腾讯及未来人工智能产业园入驻企业将成为重要的客户来源。",002602_2020_世纪华通_2020年年度报告_2021-04-29.txt,002602,2020,世纪华通,False,-1,
上海珑睿松江项目所处区域 上海市正在建设科创中心和具有国际竞争力的人工智能创新发展高地，相关市场需求更为旺盛。,"通过多年的努力，公司已经与上述客户建立了紧密的合作关系，通 过客户的全球采购平台为汽车主机厂商的各种车型进行配套，并凭借先进的技术开发水平和良好的客户关系，不断成为新车 型的同步开发商。
为适应系统化、模块化、平台化供货方式的转变，获取更多的市场份额，公司的产品结构亦随之扩展，从 而最大限度满足客户需求，并巩固与客户的长期战略合作关系。
三、IDC数据中心 （1）项目区位优势 长三角地区作为我国经济发展最活跃、开放程度最高、创新能力最强的区域之一，是我国全面参与全球金融、科技、产业、 人才竞争的重要载体，在全国经济大局中具有举足轻重的地位。
随着长三角一体化发展上升为国家战略，长三角产业能级将 得到显著提升。
以人工智能和智能制造为代表的战略性新兴产业是长三角地区的优势产业，基于产业以数据为核心生产要素 的特性以及产业的快速发展，长三角地区人工智能和智能制造产业将产生大量算力和存储需求。
上海珑睿松江项目所处区域 上海市正在建设科创中心和具有国际竞争力的人工智能创新发展高地，相关市场需求更为旺盛。
（2）技术团队优势 IDC数据中心业务拥有一支高素质的技术团队，对数据中心的建设和运营具有丰富的经验和专业知识，拥有多名经验丰富的 行业专家级人才，担任上海市政府采购评审专家，上海市建设工程评标专家，上海市中级专业技术职务任职资格评审委员会 委员，中国工程建设标准化协会信息通信专业委员会专家委员，EPI/数据中心认证专家CDCP。
且公司注重创造有利的机制 和环境来吸引、培养各类人才。
（3）高标准的建设 上海珑睿松江数据中心项目按照国际领先的Tier3和部分Tier4标准建设，乙类防震级别设计，GB50174A级机房标准设计，基 于DCIM、DCOM、DCFM等技术标准上实现数据中心管理，PUE整体控制在1.3以下，满足高抗震设防、防冲击、防入侵、 防泄漏、防洪防涝的顶级数据安全标准和高效节能的数据中心建设标准。
（4）客户资源优势 上海珑睿是腾讯长三角人工智能超算中心项目的重要参与方，配合腾讯完成超算中心的建设和营运以及人工智能产业园企业 的引进和孵化，腾讯及未来人工智能产业园入驻企业将成为重要的客户来源。
浙江世纪华通集团股份有限公司 2020 年年度报告全文 14 第四节 经营情况讨论与分析 一、概述 公司按照稳定发展汽车零部件行业以及做大做强互联网游戏产业的公司发展战略进一步优化产业结构。",002602_2020_世纪华通_2020年年度报告_2021-04-29.txt,002602,2020,世纪华通,False,-1,
（3）高标准的建设 上海珑睿松江数据中心项目按照国际领先的Tier3和部分Tier4标准建设，乙类防震级别设计，GB50174A级机房标准设计，基 于DCIM、DCOM、DCFM等技术标准上实现数据中心管理，PUE整体控制在1.3以下，满足高抗震设防、防冲击、防入侵、 防泄漏、防洪防涝的顶级数据安全标准和高效节能的数据中心建设标准。,"随着长三角一体化发展上升为国家战略，长三角产业能级将 得到显著提升。
以人工智能和智能制造为代表的战略性新兴产业是长三角地区的优势产业，基于产业以数据为核心生产要素 的特性以及产业的快速发展，长三角地区人工智能和智能制造产业将产生大量算力和存储需求。
上海珑睿松江项目所处区域 上海市正在建设科创中心和具有国际竞争力的人工智能创新发展高地，相关市场需求更为旺盛。
（2）技术团队优势 IDC数据中心业务拥有一支高素质的技术团队，对数据中心的建设和运营具有丰富的经验和专业知识，拥有多名经验丰富的 行业专家级人才，担任上海市政府采购评审专家，上海市建设工程评标专家，上海市中级专业技术职务任职资格评审委员会 委员，中国工程建设标准化协会信息通信专业委员会专家委员，EPI/数据中心认证专家CDCP。
且公司注重创造有利的机制 和环境来吸引、培养各类人才。
（3）高标准的建设 上海珑睿松江数据中心项目按照国际领先的Tier3和部分Tier4标准建设，乙类防震级别设计，GB50174A级机房标准设计，基 于DCIM、DCOM、DCFM等技术标准上实现数据中心管理，PUE整体控制在1.3以下，满足高抗震设防、防冲击、防入侵、 防泄漏、防洪防涝的顶级数据安全标准和高效节能的数据中心建设标准。
（4）客户资源优势 上海珑睿是腾讯长三角人工智能超算中心项目的重要参与方，配合腾讯完成超算中心的建设和营运以及人工智能产业园企业 的引进和孵化，腾讯及未来人工智能产业园入驻企业将成为重要的客户来源。
浙江世纪华通集团股份有限公司 2020 年年度报告全文 14 第四节 经营情况讨论与分析 一、概述 公司按照稳定发展汽车零部件行业以及做大做强互联网游戏产业的公司发展战略进一步优化产业结构。
2020年，公司 实现营业收入149.83亿元，同比增长2.0%；
归属于上市公司股东的净利润为29.46亿元，较上年同期增长28.92%，息税前利 润总额39.69亿元，同比增长19.52%。
互联网游戏业务利润持续增长，综合管理效率也持续提高。",002602_2020_世纪华通_2020年年度报告_2021-04-29.txt,002602,2020,世纪华通,False,-1,
（4）客户资源优势 上海珑睿是腾讯长三角人工智能超算中心项目的重要参与方，配合腾讯完成超算中心的建设和营运以及人工智能产业园企业 的引进和孵化，腾讯及未来人工智能产业园入驻企业将成为重要的客户来源。,"以人工智能和智能制造为代表的战略性新兴产业是长三角地区的优势产业，基于产业以数据为核心生产要素 的特性以及产业的快速发展，长三角地区人工智能和智能制造产业将产生大量算力和存储需求。
上海珑睿松江项目所处区域 上海市正在建设科创中心和具有国际竞争力的人工智能创新发展高地，相关市场需求更为旺盛。
（2）技术团队优势 IDC数据中心业务拥有一支高素质的技术团队，对数据中心的建设和运营具有丰富的经验和专业知识，拥有多名经验丰富的 行业专家级人才，担任上海市政府采购评审专家，上海市建设工程评标专家，上海市中级专业技术职务任职资格评审委员会 委员，中国工程建设标准化协会信息通信专业委员会专家委员，EPI/数据中心认证专家CDCP。
且公司注重创造有利的机制 和环境来吸引、培养各类人才。
（3）高标准的建设 上海珑睿松江数据中心项目按照国际领先的Tier3和部分Tier4标准建设，乙类防震级别设计，GB50174A级机房标准设计，基 于DCIM、DCOM、DCFM等技术标准上实现数据中心管理，PUE整体控制在1.3以下，满足高抗震设防、防冲击、防入侵、 防泄漏、防洪防涝的顶级数据安全标准和高效节能的数据中心建设标准。
（4）客户资源优势 上海珑睿是腾讯长三角人工智能超算中心项目的重要参与方，配合腾讯完成超算中心的建设和营运以及人工智能产业园企业 的引进和孵化，腾讯及未来人工智能产业园入驻企业将成为重要的客户来源。
浙江世纪华通集团股份有限公司 2020 年年度报告全文 14 第四节 经营情况讨论与分析 一、概述 公司按照稳定发展汽车零部件行业以及做大做强互联网游戏产业的公司发展战略进一步优化产业结构。
2020年，公司 实现营业收入149.83亿元，同比增长2.0%；
归属于上市公司股东的净利润为29.46亿元，较上年同期增长28.92%，息税前利 润总额39.69亿元，同比增长19.52%。
互联网游戏业务利润持续增长，综合管理效率也持续提高。
公司按照董事会确定的战略目标和工作部署，进一步推动互联网游戏行业的整合和收购，进一步深化与腾讯的深度合 作，拓宽其他相关合作，确保公司持续扩大盈利。",002602_2020_世纪华通_2020年年度报告_2021-04-29.txt,002602,2020,世纪华通,False,-1,
3、数据中心行业发展趋势 数据中心不断向着大型化、集约化发展，互联网行业IDC应用场景逐渐稳定，传统行业向数字化转型大势明显，IDC行 业整体市场规模保持稳步上升趋势。,"国际著名的汽车零部件企业几乎都在中国成立了合资或独资企业。
国内一批技术含量高、效益好、规模大的汽车及零部件企 浙江世纪华通集团股份有限公司 2020 年年度报告全文 27 业正逐步成长起来。
随着全球汽车产业越来越多的实行零部件“全球化采购”策略及跨国汽车企业推行本土化策略，对于中国 汽车零部件的需求将大幅增长。
中国汽车零部件行业面临着新的机遇与挑战。
挑战主要来自售价与成本，随着整车的价格下 降和原材料的价格上升，零部件行业也存在着被价格挤兑，且人工成本也在不断增长。
3、数据中心行业发展趋势 数据中心不断向着大型化、集约化发展，互联网行业IDC应用场景逐渐稳定，传统行业向数字化转型大势明显，IDC行 业整体市场规模保持稳步上升趋势。
2019年中国IDC市场总规模为1,562.5亿元，同比增长27.2%。
我国IDC市场在从高速发展 期向成熟期的过渡过程中，客户需求将更加明确清晰，在采购IDC服务时能够更准确地评估自身的实际需求；
与此同时，业 务模式较为单一的传统IDC服务商将面临差异化竞争的挑战，只有拥有综合竞争优势的IDC服务商才能更有效地满足客户需 求，取得市场地位和份额的提升。
IDC业务市场规模的增长，取决于既有需求的增长与新增需求的出现。
既有需求主要来自互联网行业客户，借助4G时代 激增的流量红利和云计算市场快速兴起，互联网行业快速发展，大型云服务商和互联网行业客户不断提升机柜部署规模，IDC 既有需求稳步增长。",002602_2020_世纪华通_2020年年度报告_2021-04-29.txt,002602,2020,世纪华通,False,-1,
既有需求主要来自互联网行业客户，借助4G时代 激增的流量红利和云计算市场快速兴起，互联网行业快速发展，大型云服务商和互联网行业客户不断提升机柜部署规模，IDC 既有需求稳步增长。,"3、数据中心行业发展趋势 数据中心不断向着大型化、集约化发展，互联网行业IDC应用场景逐渐稳定，传统行业向数字化转型大势明显，IDC行 业整体市场规模保持稳步上升趋势。
2019年中国IDC市场总规模为1,562.5亿元，同比增长27.2%。
我国IDC市场在从高速发展 期向成熟期的过渡过程中，客户需求将更加明确清晰，在采购IDC服务时能够更准确地评估自身的实际需求；
与此同时，业 务模式较为单一的传统IDC服务商将面临差异化竞争的挑战，只有拥有综合竞争优势的IDC服务商才能更有效地满足客户需 求，取得市场地位和份额的提升。
IDC业务市场规模的增长，取决于既有需求的增长与新增需求的出现。
既有需求主要来自互联网行业客户，借助4G时代 激增的流量红利和云计算市场快速兴起，互联网行业快速发展，大型云服务商和互联网行业客户不断提升机柜部署规模，IDC 既有需求稳步增长。
新增需求集中体现在5G、云计算、物联网、虚拟现实等新兴技术的广泛商用。
新兴技术的应用带来更 加丰富的互联网内容呈现、更加繁多的应用场景、更加复杂的数据结构以及更加频繁的数据处理及信息交互，进而提升IDC 需求的量级与精细度。
3、公司发展战略 公司游戏产业在努力做好各家游戏公司的整合，加强合作，整合资源，利用好IP优势，使公司的游戏产业走在国内外的前列。
汽车零部件行业坚持以市场为导向，坚持自主创新，加快技术进步，努力提高市场占有率，实现优质制造、成本领先， 走规模发展、逐步升级的道路，坚持“为顾客创造价值，为股东创造利益，为员工创造机会，为社会创造繁荣”的企业价值观， 同时公司通过进一步做好行业结构、子公司的优化，根据行业发展实际盈利能力、发展前景等情况进行子公司的业务、资本 调整，使公司保持持续的盈利水平。
通过进入IDC数据中心领域，布局数字化及超算中心等业务，在人工智能、大数据、云计算、智慧城市等方面迎来新的 机遇与发展，有利于公司充分整合资源，在运营和管理经验以及资源要素等方面产生协同效应，有利于公司扩大综合竞争力 与影响力，为公司在数字化新基建方面奠定坚实基础，拓宽长期发展的产业空间，并赢取新的利润增长点，进一步提升公司 的长期可持续发展能力、增强抗风险能力。",002602_2020_世纪华通_2020年年度报告_2021-04-29.txt,002602,2020,世纪华通,False,-1,
